"year","serial","month","hwtfinl","cpsid","asecflag","hflag","asecwth","pernum","wtfinl","cpsidv","cpsidp","asecwt","age","sex","race","diffany","edgrade","edgrdly","category","category_2","retention_status","difficulty_status","enrolled_kindergarten","enrolled_preschool"
2014,49292,10,3555.5634,20140804879800,NA,NA,NA,4,3096.6251,201408048798041,20140804879804,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,49377,10,2557.4135,20140904901600,NA,NA,NA,4,2504.6641,201409049016041,20140904901604,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,49433,10,3574.3144,20130704873900,NA,NA,NA,5,3007.1619,201307048739032,20130704873903,NA,5,1,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,49569,10,5294.3104,20140804910600,NA,NA,NA,2,3859.0767,201408049106042,20140804910604,NA,5,1,300,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,49639,10,6669.7672,20130804889100,NA,NA,NA,3,5808.8597,201308048891031,20130804889103,NA,5,1,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2014,49861,10,2982.5256,20130904910300,NA,NA,NA,4,2366.3762,201309049103041,20130904910304,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,49941,10,6482.6692,20141004994100,NA,NA,NA,2,6557.8877,201410049941021,20141004994102,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,50128,10,417.1707,20141005012800,NA,NA,NA,4,353.5632,201410050128041,20141005012804,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,50160,10,370.0086,20140904978200,NA,NA,NA,3,377.5163,201409049782031,20140904978203,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,50344,10,426.5697,20140904995600,NA,NA,NA,3,460.0481,201409049956031,20140904995603,NA,5,1,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2014,50470,10,299.3694,20141005047000,NA,NA,NA,3,315.7937,201410050470031,20141005047003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,50516,10,318.2798,20140704991600,NA,NA,NA,3,417.0358,201407049916031,20140704991603,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,50631,10,350.7222,20140705008200,NA,NA,NA,3,369.6278,201407050082032,20140705008203,NA,5,2,801,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,50653,10,406.3817,20130804972500,NA,NA,NA,3,429.0182,201308049725031,20130804972503,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,50806,10,354.9459,20140905042900,NA,NA,NA,4,397.0413,201409050429041,20140905042904,NA,5,2,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,50953,10,341.297,20140805042400,NA,NA,NA,3,378.1516,201408050424031,20140805042403,NA,5,2,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,51157,10,3040.088,20130805020000,NA,NA,NA,3,3005.3407,201308050200031,20130805020003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,51489,10,3697.6209,20130905058700,NA,NA,NA,2,1968.5517,201309050587021,20130905058702,NA,5,1,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,51490,10,3802.4854,20130905059100,NA,NA,NA,2,2097.1441,201309050591021,20130905059102,NA,5,1,200,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,51612,10,4429.1955,20140805104500,NA,NA,NA,3,3150.5946,201408051045031,20140805104503,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,51752,10,3392.0133,20140905138500,NA,NA,NA,4,3339.9412,201409051385041,20140905138504,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,51810,10,3343.4879,20140905145100,NA,NA,NA,4,3214.4317,201409051451041,20140905145104,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,51853,10,2886.7475,20141005185300,NA,NA,NA,3,2438.7518,201410051853031,20141005185303,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,51936,10,3177.267,20140905158900,NA,NA,NA,3,3261.084,201409051589031,20140905158903,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,51962,10,4507.1408,20140705142400,NA,NA,NA,2,2192.5644,201407051424032,20140705142403,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52019,10,2569.0105,20130805102100,NA,NA,NA,5,2890.0365,201308051021051,20130805102105,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52083,10,2361.8898,20140705155900,NA,NA,NA,2,2075.065,201407051559021,20140705155902,NA,5,1,801,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52207,10,3388.2059,20141005220700,NA,NA,NA,4,3540.333,201410052207041,20141005220704,NA,5,2,200,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,52233,10,2829.4857,20131005132200,NA,NA,NA,4,2390.3764,201310051322041,20131005132204,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,52307,10,3727.4121,20130905134900,NA,NA,NA,2,2947.9162,201309051349021,20130905134902,NA,5,2,200,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,52309,10,2532.576,20140705177800,NA,NA,NA,2,2463.4799,201407051778021,20140705177802,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,52400,10,2627.3595,20140705186400,NA,NA,NA,3,2572.4481,201407051864031,20140705186403,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52585,10,2861.6033,20130905164800,NA,NA,NA,6,2487.2468,201309051648051,20130905164805,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52659,10,2791.0966,20140805210500,NA,NA,NA,3,2559.197,201408052105031,20140805210503,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52759,10,2693.7817,20141005275900,NA,NA,NA,4,3894.7628,201410052759041,20141005275904,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52776,10,2507.9676,20130705181700,NA,NA,NA,3,2167.5836,201307051817031,20130705181703,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,52878,10,3283.7279,20140905251700,NA,NA,NA,3,2923.1658,201409052517031,20140905251703,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52890,10,3183.6607,20141005289000,NA,NA,NA,3,2227.5722,201410052890031,20141005289003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52903,10,3427.0208,20140905253800,NA,NA,NA,2,2978.696,201409052538021,20140905253802,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52933,10,3035.5682,20130905193800,NA,NA,NA,3,2638.4535,201309051938031,20130905193803,NA,5,2,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,52960,10,3165.2728,20140905259200,NA,NA,NA,2,3050.7247,201409052592021,20140905259202,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52973,10,3461.8831,20140905261300,NA,NA,NA,3,2906.3994,201409052613031,20140905261303,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,52987,10,2317.7691,20130805196700,NA,NA,NA,4,2457.3125,201308051967041,20130805196704,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,53089,10,1565.3068,20140705247600,NA,NA,NA,5,2002.628,201407052476051,20140705247605,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53093,10,2222.3326,20140805253600,NA,NA,NA,6,1745.7905,201408052536061,20140805253606,NA,5,1,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53162,10,2458.1033,20140905281300,NA,NA,NA,2,2433.3685,201409052813021,20140905281302,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,53252,10,2174.6974,20130805223500,NA,NA,NA,2,1824.4754,201308052235021,20130805223502,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53267,10,2055.7037,20131005230700,NA,NA,NA,4,2388.4915,201310052307041,20131005230704,NA,5,2,651,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53296,10,2006.4773,20140905296200,NA,NA,NA,3,1813.4627,201409052962031,20140905296203,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53341,10,2103.3405,20131005239400,NA,NA,NA,4,2364.7115,201310052394041,20131005239404,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,53360,10,1705.7326,20140805283700,NA,NA,NA,3,1401.0019,201408052837031,20140805283703,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53393,10,1935.1955,20141005339300,NA,NA,NA,3,1856.2143,201410053393031,20141005339303,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53481,10,2784.1278,20130705251800,NA,NA,NA,2,1839.842,201307052518042,20130705251804,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53504,10,1914.2902,20130705252800,NA,NA,NA,3,2097.784,201307052528031,20130705252803,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53549,10,1809.7556,20140805302600,NA,NA,NA,3,1640.4236,201408053026031,20140805302603,NA,5,1,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,53566,10,2202.5703,20131005257400,NA,NA,NA,4,2364.7115,201310052574041,20131005257404,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53630,10,1519.7868,20140805310600,NA,NA,NA,4,2169.8794,201408053106041,20140805310604,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53648,10,476.0467,20131005265300,NA,NA,NA,3,539.6563,201310052653031,20131005265303,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,53706,10,2570.3384,20130705281100,NA,NA,NA,2,1992.8303,201307052811021,20130705281102,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53717,10,2258.1562,20130705283100,NA,NA,NA,4,1681.4966,201307052831042,20130705283104,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,53903,10,2042.5157,20140805341800,NA,NA,NA,2,2449.7015,201408053418031,20140805341803,NA,5,2,300,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53965,10,1863.9593,20140905362900,NA,NA,NA,4,1458.6186,201409053629041,20140905362904,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,53969,10,1826.4538,20141005396900,NA,NA,NA,2,1729.7751,201410053969021,20141005396902,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2014,54024,10,2199.7407,20141005402400,NA,NA,NA,3,2324.2036,201410054024031,20141005402403,NA,5,1,801,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,54030,10,1574.6215,20140805348800,NA,NA,NA,3,1598.409,201408053488031,20140805348803,NA,5,2,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,54031,10,1781.4953,20140905367100,NA,NA,NA,3,1394.0874,201409053671031,20140905367103,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,54232,10,2099.4396,20140805368400,NA,NA,NA,2,2185.2604,201408053684021,20140805368402,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,54250,10,2147.1745,20130705316100,NA,NA,NA,2,1937.1827,201307053161021,20130705316102,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,54289,10,2131.122,20131005318700,NA,NA,NA,3,1551.178,201310053187031,20131005318703,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,54375,10,2053.878,20141005437500,NA,NA,NA,3,1664.5024,201410054375031,20141005437503,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,54436,10,2110.0318,20141005443600,NA,NA,NA,3,1556.6221,201410054436031,20141005443603,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,54660,10,1747.3581,20140705398400,NA,NA,NA,4,1661.2409,201407053984041,20140705398404,NA,5,1,802,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,54723,10,1808.6858,20130805352500,NA,NA,NA,4,2154.7914,201308053525041,20130805352504,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,54740,10,1950.349,20131005360700,NA,NA,NA,4,1650.3643,201310053607041,20131005360704,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,54957,10,1887.9928,20140805440600,NA,NA,NA,4,2239.9745,201408054406041,20140805440604,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55024,10,1997.4778,20141005502400,NA,NA,NA,2,1715.1911,201410055024021,20141005502402,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55047,10,1997.4778,20141005504700,NA,NA,NA,5,1715.6063,201410055047051,20141005504705,NA,5,2,100,0,101,10,"Nursery (pre-school, pre-kindergarten)","Others","Not Retended","NIU","No","Yes"
2014,55134,10,2145.9354,20130805394600,NA,NA,NA,3,3657.7165,201308053946031,20130805394603,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55134,10,2145.9354,20130805394600,NA,NA,NA,4,3657.7165,201308053946041,20130805394604,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55180,10,3885.8126,20141005518000,NA,NA,NA,3,1852.8415,201410055180031,20141005518003,NA,5,1,200,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,55287,10,3748.5733,20140805472200,NA,NA,NA,4,4400.1996,201408054722041,20140805472204,NA,5,2,651,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55331,10,3888.069,20140905495200,NA,NA,NA,4,3032.9144,201409054952041,20140905495204,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55431,10,2770.1443,20140905505400,NA,NA,NA,4,2328.4982,201409055054041,20140905505404,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,55471,10,3816.0668,20141005547100,NA,NA,NA,4,3550.1645,201410055471041,20141005547104,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55505,10,5040.289,20140905512700,NA,NA,NA,4,3511.0644,201409055127041,20140905512704,NA,5,2,801,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55610,10,3536.0859,20130805441300,NA,NA,NA,4,2938.8925,201308054413031,20130805441303,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55774,10,3281.4247,20131005460400,NA,NA,NA,3,3168.7103,201310054604031,20131005460403,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55821,10,4799.99,20140805527400,NA,NA,NA,4,2287.1249,201408055274041,20140805527404,NA,5,1,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55860,10,3253.566,20140905549800,NA,NA,NA,2,2817.6152,201409055498021,20140905549802,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,55872,10,3660.6177,20141005587200,NA,NA,NA,3,3310.6002,201410055872031,20141005587203,NA,5,2,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,56238,10,3235.978,20140905589200,NA,NA,NA,3,2817.6152,201409055892031,20140905589203,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56331,10,3612.0645,20140905597500,NA,NA,NA,3,2134.7622,201409055975031,20140905597503,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,56361,10,3305.0052,20140905601000,NA,NA,NA,3,2862.162,201409056010031,20140905601003,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56583,10,2474.5354,20140705594100,NA,NA,NA,3,1898.3923,201407055941031,20140705594103,NA,5,1,300,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56587,10,3219.7056,20141005658700,NA,NA,NA,4,3403.3086,201410056587041,20141005658704,NA,5,1,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,56603,10,4291.35,20131005550000,NA,NA,NA,5,4002.4816,201310055500051,20131005550005,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56885,10,2882.7234,20130805578700,NA,NA,NA,3,2488.8381,201308055787031,20130805578703,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56888,10,3201.9299,20140905655200,NA,NA,NA,4,2998.729,201409056552041,20140905655204,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56901,10,2490.9654,20140705635600,NA,NA,NA,2,2082.9325,201407056356021,20140705635602,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,56962,10,2597.8666,20130905583800,NA,NA,NA,3,2812.2354,201309055838031,20130905583803,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,56998,10,3548.1941,20141005699800,NA,NA,NA,4,3426.3164,201410056998041,20141005699804,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57003,10,2497.6642,20140905665700,NA,NA,NA,4,2710.6396,201409056657041,20140905665704,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57012,10,3141.2586,20140905666300,NA,NA,NA,3,2593.6654,201409056663031,20140905666303,NA,5,1,100,0,102,101,"Others","Others","Not Retended","NIU","No","No"
2014,57016,10,2597.8666,20130905587200,NA,NA,NA,5,2183.6868,201309055872061,20130905587206,NA,5,2,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,57062,10,3517.5447,20140705648400,NA,NA,NA,3,2846.7678,201407056484031,20140705648403,NA,5,2,200,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,57088,10,2862.5274,20131005597500,NA,NA,NA,4,3291.8497,201310055975072,20131005597507,NA,5,1,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,57112,10,4657.5363,20130905593500,NA,NA,NA,7,3819.4179,201309055935071,20130905593507,NA,5,1,802,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57175,10,3201.2503,20141005717500,NA,NA,NA,7,3362.9897,201410057175071,20141005717507,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57192,10,2766.5599,20130705607600,NA,NA,NA,7,3749.8147,201307056076071,20130705607607,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,57228,10,5026.6755,20140805666600,NA,NA,NA,3,3884.5431,201408056666031,20140805666603,NA,5,1,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57230,10,3857.878,20140805667100,NA,NA,NA,4,2211.6547,201408056671041,20140805667104,NA,5,1,200,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,57320,10,566.2487,20130905616300,NA,NA,NA,3,400.8518,201309056163031,20130905616303,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57642,10,833.1944,20140905730900,NA,NA,NA,3,686.2301,201409057309031,20140905730903,NA,5,1,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2014,57651,10,836.0398,20140705704900,NA,NA,NA,4,612.9434,201407057049041,20140705704904,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57796,10,551.7973,20130705680900,NA,NA,NA,2,449.9239,201307056809021,20130705680902,NA,5,2,200,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2014,57843,10,802.3504,20140705725800,NA,NA,NA,4,612.9434,201407057258041,20140705725804,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57844,10,1213.2403,20141005784400,NA,NA,NA,2,1244.1776,201410057844021,20141005784402,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,57881,10,683.6911,20141005788100,NA,NA,NA,3,1275.7685,201410057881031,20141005788103,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2014,57912,10,852.8408,20140805737900,NA,NA,NA,2,960.3053,201408057379021,20140805737902,NA,5,2,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2014,57971,10,478.8113,20130805687400,NA,NA,NA,3,475.9487,201308056874031,20130805687403,NA,5,1,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2014,58059,10,456.2181,20130805701500,NA,NA,NA,4,563.9278,201308057015041,20130805701504,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,58064,10,1233.2502,20141005806400,NA,NA,NA,3,1275.7685,201410058064031,20141005806403,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2014,58268,10,500.8206,20130805727700,NA,NA,NA,2,475.9487,201308057277021,20130805727702,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
